qid,IMG,QSN,ANS_TYP,TXT,OBJ,COL,CNT,OTH,ANS1,ANS2,ANS3,ANS4,ANS5,ANS6,ANS7,ANS8,ANS9,ANS10
191031001,COCO_train2014_000000191031.jpg,What color are the tiles?,other,0,1,1,0,0,white and blue,blue,white and blue,white and blue,blue and white,white,black,white,white & blue,blue and white
191072006,COCO_train2014_000000191072.jpg,Who is riding the bike with a bird?,other,0,1,1,0,0,man,man,no one,man,no one,man,man,man,ken,man
1911000,COCO_train2014_000000001911.jpg,What sport is this?,other,0,1,0,0,0,dog sled,dog sledding,sledding,sledding,sledding,dog sledding,tobogganing,dog sledding,dog sledding,skiing
191156002,COCO_train2014_000000191156.jpg,Can you  see coca cola in the fridge?,yes/no,0,1,1,0,0,yes,yes,no,no,yes,no,no,no,yes,yes
191376007,COCO_train2014_000000191376.jpg,Can cars drive in the right lane?,yes/no,1,1,0,0,0,no,no,yes,yes,yes,no,no,no,no,no
191457003,COCO_train2014_000000191457.jpg,How many tires are on this vehicle?,number,0,1,0,1,0,5,6,12,4,4,2,3,4,12,10
19146004,COCO_train2014_000000019146.jpg,Has the bed been slept in?,yes/no,0,1,0,0,0,no,yes,yes,no,no,no,no,yes,no,no
191803001,COCO_train2014_000000191803.jpg,Is this plane a DC-8?,yes/no,1,1,0,0,0,yes,yes,yes,no,yes,yes,yes,no,no,no
191913002,COCO_train2014_000000191913.jpg,What is the person riding?,other,0,1,0,0,0,bicycle,bike,bicycle,bike,bike,bike,bicycle,bike,bicycle,bicycle
192090004,COCO_train2014_000000192090.jpg,Is it cold outside?,yes/no,0,1,0,0,0,yes,unknown,no,no,yes,no,no,yes,no,yes
192114000,COCO_train2014_000000192114.jpg,What event is this?,other,0,1,0,0,0,unsure,bus show,circus,car show,school trip,can't tell,woodstock,car show,car show,biker's convention
192290001,COCO_train2014_000000192290.jpg,Is she counting 2?,yes/no,0,1,0,1,0,no,yes,no,no,yes,2,no,no,no,no
192322002,COCO_train2014_000000192322.jpg,Which country flag is flying?,other,0,1,1,0,0,germany,china,spain,germany,spain,england,spain,france,czech republic,italy
192337000,COCO_train2014_000000192337.jpg,How many trees are in the foreground?,number,0,1,0,1,0,3,1,1,1,1,1,1,1,3,3
192524002,COCO_train2014_000000192524.jpg,Is anyone wearing a skirt?,yes/no,0,1,0,0,0,no,yes,no,no,yes,no,no,yes,no,no
192585002,COCO_train2014_000000192585.jpg,How many lights are there?,number,0,1,0,1,0,many,100,3,7,6,not possible,10,not possible,21,many
192774001,COCO_train2014_000000192774.jpg,What sport is this?,other,0,1,0,0,0,motorcycle racing,racing,motorcycle racing,racing,motorcycle racing,bike racing,motocross,motocross,motocross,motocross
192885003,COCO_train2014_000000192885.jpg,Where is the concrete?,other,0,1,1,0,0,stairs,office building,stairs,stairs,"it's on stairs, railing, and wall",stairs,stairs,on building and steps,on stairs,stairs
192929004,COCO_train2014_000000192929.jpg,What does the forward facing man have in his hand?,other,0,1,0,0,0,map,paper,envelope,paper,envelope,paper,map,pamphlet,paper,brochure
193044003,COCO_train2014_000000193044.jpg,Where are the baby elephants?,other,0,1,0,0,0,in clearing,above date,front,on grass,right,next to larger elephant,on right,jungle,next to mom and dad,right
193476002,COCO_train2014_000000193476.jpg,Are there any mirrors?,yes/no,0,1,0,0,0,no,yes,yes,no,no,no,no,no,0,yes
193579000,COCO_train2014_000000193579.jpg,What kind of sign is this?,other,0,1,0,0,0,stop,street sign,street,street sign,street sign,street,street,street,street sign,street sign
193659005,COCO_train2014_000000193659.jpg,How many people in this picture?,number,0,1,0,1,0,12,12,11,12,10,10,12,lot,13,12
193663005,COCO_train2014_000000193663.jpg,What size of sneaker is the boy?,number,0,1,0,1,1,9,7,6,7,8,6,don't know,7,9,9
193663007,COCO_train2014_000000193663.jpg,What is the approximate age of the battery?,number,0,1,0,1,0,30,unknown,25,30,30,18,25,25,18,no idea
19380000,COCO_train2014_000000019380.jpg,How clean is this room?,other,0,1,0,0,0,very clean,very,very,very,clean,very clean,moderately clean,clean,very clean,very
19391006,COCO_train2014_000000019391.jpg,Is this a contemporary kitchen?,yes/no,0,1,0,0,0,yes,no,yes,no,no,yes,no,no,yes,no
194000002,COCO_train2014_000000194000.jpg,Which man is dressed the most casual?,other,0,1,1,0,0,second from right,one on left,white shirt,first one,man second to right,george,middle,holding govt sign,second from right,first
194043005,COCO_train2014_000000194043.jpg,What is the plate made of?,other,0,1,1,0,0,porcelain,porcelain,china,plastic,ceramic,glass,ceramic,ceramic,ceramic,ceramic
194050001,COCO_train2014_000000194050.jpg,How is the woman controlling her balance and direction?,other,0,1,0,0,1,with her arms,hands,arms,core muscles,equilibrium,experience,gravity,luck,feet,body weight
194054003,COCO_train2014_000000194054.jpg,Has the toilet been used?,yes/no,0,1,0,0,0,yes,no,yes,no,yes,maybe,no,yes,no,unknown
1942005,COCO_train2014_000000001942.jpg,Does this tortoiseshell cat think the slipper is another cat?,yes/no,0,1,0,0,0,no,yes,no,no,no,yes,maybe,no,no,no
194262002,COCO_train2014_000000194262.jpg,What time does the clock say?,number,1,1,1,1,0,11:56,11:55,11:56,11:55,11:56,11:55,11:56,11:56,11:55,11:51
19428008,COCO_train2014_000000019428.jpg,Is this bathroom handicapped friendly?,yes/no,0,1,1,0,0,yes,no,yes,no,no,yes,no,yes,yes,yes
194450019,COCO_train2014_000000194450.jpg,How many people are in the scene?,number,0,1,0,1,0,5,3,4,3,5,3,3,5,3,5
194581004,COCO_train2014_000000194581.jpg,How many windows from the right is the flag flying on the yellow building?,number,0,1,0,1,0,lot,3,0,700,0,12,16,0,lot,110
1947001,COCO_train2014_000000001947.jpg,Is that coffee in the glass cup?,yes/no,0,1,0,0,0,yes,no,yes,no,yes,no,no,no,yes,no
194738005,COCO_train2014_000000194738.jpg,How many boys are seen in the picture?,number,0,1,0,1,0,0,0,0,1,3,1,1,1,1,1
195081000,COCO_train2014_000000195081.jpg,What is covering the ground?,other,0,1,0,0,0,dirt,dirt,dirt,mud,mud,sand,dirt,dirt,dirt,sand
195163001,COCO_train2014_000000195163.jpg,Is the boy asleep?,yes/no,0,1,0,0,0,no,yes,hard to say,no,no,no,yes,no,yes,no
19534001,COCO_train2014_000000019534.jpg,How many suitcases are rolling?,number,0,1,0,1,0,6,many,0,5,6,more than 30,5,0,9,9
195418002,COCO_train2014_000000195418.jpg,Is the water cold?,yes/no,0,1,1,0,0,no,yes,yes,no,no,no,yes,yes,yes,yes
195595011,COCO_train2014_000000195595.jpg,What are all the numbers in these picture starting left and going to the right?,number,1,0,0,1,0,3638,36 38 1 34,36 38,"36, 38",36 38,"36,38,1,34",36 38134,36 38,36 38,36 38134
195696000,COCO_train2014_000000195696.jpg,What is the woman in the background doing?,other,1,1,0,0,0,looking at phone,laying down,watching baby,scratching,black pants and green and white tank top,talking on phone,sitting,sitting down,laying down,reading
195721000,COCO_train2014_000000195721.jpg,What color is this plane?,other,0,1,1,0,0,white,white and blue,blue and white,white/blue,blue and white,white and blue,white and blue,white and blue,"blue, white",blue and white
195791006,COCO_train2014_000000195791.jpg,Is this person bald?,yes/no,0,1,0,0,0,no,no,no,yes,no,no,bo,no,almost,no
195837001,COCO_train2014_000000195837.jpg,How many horses in this photo?,number,0,1,0,1,0,2,1,1,2,1,1,1,2,1,2
195916014,COCO_train2014_000000195916.jpg,What does the white and black sign on the building say?,other,1,1,1,0,0,pruyn rine,pizza grill,fairmount pizza&grill,pizza grill,illegible,upper floors available,upper floors available,floors available,pizza&grill,pronounced
196016005,COCO_train2014_000000196016.jpg,Is this man reading a cell phone screen?,yes/no,0,1,0,0,0,yes,no,no,yes,yes,no,no,yes,yes,yes
196049000,COCO_train2014_000000196049.jpg,Are the houses in the background terraced?,yes/no,0,1,0,0,0,yes,no,no,yes,no,no,no,no,yes,no
196049001,COCO_train2014_000000196049.jpg,What animal is featured in the foreground?,other,0,1,0,0,0,horses,horse,horses,horse,horse,horse,horses,horse,horses,horse
196104001,COCO_train2014_000000196104.jpg,What color cap is the man in the right foreground wearing?,other,0,1,1,0,0,red,red,black,red,orange,red,red,orange,red,red
196197009,COCO_train2014_000000196197.jpg,How many people are walking?,number,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
19642001,COCO_train2014_000000019642.jpg,Why isn't the grass green?,other,0,1,1,0,0,sepia picture,black and white photo,black and white photo,it is black and white picture,picture isn't in color,it is dead,too dry,black and white photo,color is black and white,black and white photo
196639003,COCO_train2014_000000196639.jpg,Which person is wearing a blue top and bottom?,other,0,1,1,0,0,little girl,front,girl,little girl,girl,small girl,girl,girl,little girl,little girl in front
196723000,COCO_train2014_000000196723.jpg,How many kites are in the sky?,number,0,1,0,1,0,3,3,4,4,3,4,3,2,1,3
196797004,COCO_train2014_000000196797.jpg,How many people are on the dais?,number,0,1,0,1,0,75,0,20,many,52,many,100,lot,100,many
196899000,COCO_train2014_000000196899.jpg,Are these diners workers who are taking a lunch break?,yes/no,0,1,0,0,0,no,no,yes,no,no,no,no,yes,nod,no
197091019,COCO_train2014_000000197091.jpg,How many floor tiles are there?,number,1,1,0,1,0,9,10,5,5,6,5,3,3,5,4
197118001,COCO_train2014_000000197118.jpg,What is the horses looking at?,other,1,1,0,0,0,camera,opposite sides,unknown,photographer,camera,grass,opposite directions,distance,photographer,grass
197236002,COCO_train2014_000000197236.jpg,What breed of cat is on the table?,other,0,1,0,0,0,tabby,calico,main coon,calico,calico,domestic long hair,long hair,siamese,calico,calico
197307001,COCO_train2014_000000197307.jpg,Is this a concrete floor?,yes/no,0,1,0,0,0,yes,no,no,yes,yes,no,no,no,yes,yes
197351003,COCO_train2014_000000197351.jpg,How many people are in the crowd?,number,0,1,1,1,0,tons,30,hundreds,20 to 30,23,20,25,30,lot,lot
197525001,COCO_train2014_000000197525.jpg,How long is the giant pizza?,number,0,1,0,0,0,3 feet,3 feet,3 feet,yes,arm length,3 ft,arm's length,longer than arm,3 ft,arms length
197624005,COCO_train2014_000000197624.jpg,How many towels are there?,number,0,1,0,1,0,3,4,2,many,3,3,3,4,3,3
197636000,COCO_train2014_000000197636.jpg,How many cruise ships are there?,number,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1
197806002,COCO_train2014_000000197806.jpg,Is this man a student?,yes/no,0,1,0,0,0,yes,yes,no,no,no,yes,no,no,yes,maybe
197850010,COCO_train2014_000000197850.jpg,How many legs are in this picture?,number,0,1,0,1,0,20,20,20,8,16,13,16,20,16,twelve
198001003,COCO_train2014_000000198001.jpg,Is it dark?,yes/no,0,1,1,0,0,no,yes,no,yes,yes,yes,yes,no,yes,no
198068001,COCO_train2014_000000198068.jpg,What number is the ump?,number,1,1,0,0,0,no,29,29,29,29,29,29,no bump,cannot tell,0
198162000,COCO_train2014_000000198162.jpg,Do the cows appear agitated?,yes/no,0,1,0,0,0,no,no,no,no,yes,yes,yes,no,no,no
198198001,COCO_train2014_000000198198.jpg,Do you see a stand fan?,yes/no,0,1,1,0,0,no,no,no,no,no,yes,no,yes,no,yes
198198007,COCO_train2014_000000198198.jpg,What materials are on the walls?,other,0,1,0,0,0,bricks,bricks,brick,"paint, brick",paint,paint,curtains,bricks,brick,nothing
198227001,COCO_train2014_000000198227.jpg,How many dishes are there?,number,0,1,0,1,0,5,4,7,4,3,7,8,5,3,3
198308002,COCO_train2014_000000198308.jpg,Is this person wearing a fur coat?,yes/no,0,1,0,0,0,no,no,yes,no,no,no dog,yes,yes,yes,yes
198558006,COCO_train2014_000000198558.jpg,What color is the truck?,other,0,1,1,0,0,white and blue,white,white,white,white,"white, blue",white,white,white,white and blue
198607009,COCO_train2014_000000198607.jpg,What type of wood is the furniture made of?,other,0,1,1,0,0,oak,dark wood,pine,oak,oak,mahogany,brown,oak,hardwood,mahogany
198671006,COCO_train2014_000000198671.jpg,Is the man talking to the elephant?,yes/no,0,1,0,0,0,no,no,yes,yes,no,no,yes,yes,yes,yes
198721006,COCO_train2014_000000198721.jpg,What kind of floor is in the picture?,other,0,1,1,0,0,vinyl,wood,wood,wood,wood,wooden,wood,hardwood,wood,wood
19901003,COCO_train2014_000000019901.jpg,Are the giraffes looking at the camera?,yes/no,0,1,0,0,0,yes,yes,no,no,yes,yes,no,no,no,no
199142000,COCO_train2014_000000199142.jpg,What sport is being played?,other,0,1,0,0,0,skiing,windsurfing,sand glide,surfing,parasailing,paraskiing,parasailing,snowboarding,water skiing,kite skiing
199151002,COCO_train2014_000000199151.jpg,What are they looking at?,other,0,1,1,0,0,computer,internet,computer screen,laptop,laptop,computer,computer,computer,computer,computer screen
199224005,COCO_train2014_000000199224.jpg,What colors are able to be seen?,other,0,1,1,0,0,tan brown and white,brown white,brown and white,"white, pink, brown, beige","pink, brown, white","white, beige , and brown","white, peach, brown, tan green","orange, white, tan, pink",tan and white,brown tan white beige
199234003,COCO_train2014_000000199234.jpg,What color are they both wearing?,other,0,1,1,0,0,brown,blue,white,blue and brown,brown,blue,brown and blue,blue and brown,blue,blue and brown
199318017,COCO_train2014_000000199318.jpg,How many windows are on the building?,number,0,1,0,1,0,300,many,45,45,50,many,50,200,100,99
199318034,COCO_train2014_000000199318.jpg,How many towers high is the building in middle?,number,0,1,0,1,0,7,1,7,1,1,5,1,4,4,3
199318041,COCO_train2014_000000199318.jpg,Is the time correct?,yes/no,1,1,0,1,0,i don't know,yes,yes,yes,yes,yes,yes,sure,cannot tell,yes
19941001,COCO_train2014_000000019941.jpg,What time does the clock show?,number,1,1,0,0,0,10:17,10:16,10:16,10:16,10:16,10:16,10:17,10:20,10:15,10:16
199485000,COCO_train2014_000000199485.jpg,Who many elephant eyes are visible in image?,number,0,1,1,1,0,3,3,3,3,3,6,4,3,2,2
199499001,COCO_train2014_000000199499.jpg,Is this animal a mammal?,yes/no,0,1,0,0,0,no,yes,no,yes,yes,no,yes,bird,yes,no
199502000,COCO_train2014_000000199502.jpg,Where is the lamp?,other,0,1,0,0,0,right,table,on table,center right,on dresser,on table,table,on dresser,on table,on right side
199640002,COCO_train2014_000000199640.jpg,How many people are wearing helmets?,number,1,1,1,0,0,1,2,2,2,2,2,2,1,several,2
199678004,COCO_train2014_000000199678.jpg,Is that a touch screen phone?,yes/no,0,1,1,0,0,no,yes,yes,yes,yes,yes,yes,no,yes,no
199719001,COCO_train2014_000000199719.jpg,What type of trees are shown?,other,0,1,0,0,0,safari,juniper,oak,acacia,african,green,bush,acacia,elm,pine
199899005,COCO_train2014_000000199899.jpg,How many tables are there?,number,0,1,0,1,0,1,3,3,3,3,2,0,4,4,1
200068000,COCO_train2014_000000200068.jpg,What precaution has been taken to prevent falls?,other,0,1,0,0,0,no slip floor,installed handrail,mat,cover seat,grab bar,bathtub bar,rails,handles,safety bar installed,rail
200103012,COCO_train2014_000000200103.jpg,Are the practicing for a ski race?,yes/no,0,1,0,0,0,no,no,no,no,yes,yes,no,yes,yes,no
200404004,COCO_train2014_000000200404.jpg,Can you tell from the license plate if the gathering is in the US?,yes/no,1,1,0,0,0,yes,no,no,yes,yes,no,no,yes,yes,yes
200483001,COCO_train2014_000000200483.jpg,What are they drinking?,other,0,1,0,0,0,cocoa,smoothie,coffee,chocolate,smoothie,hot chocolate,chocolate milk,coffee,smoothies,chocolate milk
200528006,COCO_train2014_000000200528.jpg,What are the black things?,other,0,1,1,0,0,olives,burnt spots,olives,burns,burnt spots,burnt spots,burnt dough,olives,olives,olives
200749001,COCO_train2014_000000200749.jpg,How many school buses are shown?,number,0,1,0,1,0,20,10,12,several,13,11,15,15,12,12
201249003,COCO_train2014_000000201249.jpg,What kind of food is this?,other,0,1,1,0,0,doughnut,donuts,doughnuts,donuts,donuts,donuts,donuts,donuts,donuts,doughnuts
201260014,COCO_train2014_000000201260.jpg,What bus number is shown?,number,1,1,0,0,0,4,na,10,not shown,0,10,0,0,1,0
201261009,COCO_train2014_000000201261.jpg,What material is the sofa made of?,other,0,1,1,0,0,"wood, fabric",fabric,wood and fabric,foam,suede,cloth,cloth,fabric,cotton,cotton
201271003,COCO_train2014_000000201271.jpg,What time was it 59 minutes ago?,number,1,1,1,1,0,2:20 PM,2:20,2:21,2:45,2:19,2:19,2:15,3,2:21,2:20
201501000,COCO_train2014_000000201501.jpg,Which person is best dressed for safe surfing?,other,0,1,0,1,0,1 on right,to right,male in blue shirt,all 3,all 3,1 on right,blue shirt guy right,all,first 1,blue
201564006,COCO_train2014_000000201564.jpg,How many plane engines are visible?,number,0,1,0,1,0,2,2,2,1,2,0,1,2,2,2
20172002,COCO_train2014_000000020172.jpg,Is the train coming or going?,other,0,1,0,0,0,coming,coming,coming,going,coming,coming,going,coming,going,coming
201724003,COCO_train2014_000000201724.jpg,Why is the man moving the controller?,other,0,1,0,0,0,playing video game,playing game,playing game,he is playing game,playing,no idea,playing wii,play games,playing wii,playing video game
201891011,COCO_train2014_000000201891.jpg,Who is holding the computer?,other,0,1,0,0,0,kids,man,table,desk,man,no one they are on table,no one,man,man in foreground,boy
202086003,COCO_train2014_000000202086.jpg,What is on the TV?,other,0,1,1,0,0,football,football,football,football,football,sports,football,football game,sports,sports
202112000,COCO_train2014_000000202112.jpg,What pattern is the car on the right?,other,0,1,1,0,0,checkered,checkerboard,checkered,checkered,silver,checkered,checkered,checkered,blue and green squares,checkerboard
202373000,COCO_train2014_000000202373.jpg,What is the color of the giraffe?,other,0,1,1,0,0,brown,brown,brown and white,brown and white,yellow,orange,brown and tan,brown,brown and white,brown and tan
202400001,COCO_train2014_000000202400.jpg,Who is surfing?,other,0,1,0,0,0,man,man,girl,woman,girl,woman,woman,woman,woman,male
2024012,COCO_train2014_000000002024.jpg,Is there toilet paper?,yes/no,0,1,0,0,0,no,no,yes,yes,yes,no,yes,no,yes,yes
202426003,COCO_train2014_000000202426.jpg,Is the front shelf a new item or a used item?,other,0,1,0,0,0,used,new,used,new,new,unknown,new,don't know,used,new
202500005,COCO_train2014_000000202500.jpg,How many cows are located in this picture?,number,0,1,1,1,0,20,100,65,45,32,25,25,60,20,42
203021000,COCO_train2014_000000203021.jpg,Is it raining outside?,yes/no,0,1,1,0,0,yes,no,no,no,no,no,no,yes,no,yes
203022005,COCO_train2014_000000203022.jpg,Where is this cat sitting?,other,0,1,0,0,0,carpet,on floor,near rug,floor,floor,on ground,on floor,floor,floor,floor
20311000,COCO_train2014_000000020311.jpg,What is the woman selling?,other,0,1,0,0,0,bananas and onions,fruit,fruit,fruit,produce,fruit,fruit and vegetables,bananas,bananas,fruits & vegetables
203124005,COCO_train2014_000000203124.jpg,Was it taken in a park?,yes/no,0,1,0,0,0,no,no,no,no,no,no,no,yes,yes,yes
203188005,COCO_train2014_000000203188.jpg,What fruit sits atop the cake?,other,0,1,0,0,0,none,none,no fruit,no fruit,none,none,nuts,strawberry,none,none
203252005,COCO_train2014_000000203252.jpg,What is the main focus of the photo?,other,0,1,1,0,0,clock tower,clocktower,clock,clock tower,clocktower,clock tower,center,tower,tower,clock tower
203333003,COCO_train2014_000000203333.jpg,Is this a freight train?,yes/no,0,1,0,0,0,no,no,yes,yes,yes,no,yes,no,yes,yes
203349000,COCO_train2014_000000203349.jpg,What is the name of the objects that make up the formation?,other,0,1,0,0,0,refrigerator,refrigerators,refrigerator,refrigerators,refrigerator,refrigerators,refrigerators,refrigerators,refrigerators,refrigerator
203450006,COCO_train2014_000000203450.jpg,What are in their hands?,other,0,1,0,0,0,ski poles,poles,ski poles,poles,ski poles,st,ski poles,ski poles,ski poles,ski poles
203603006,COCO_train2014_000000203603.jpg,What kind of room is this?,other,0,1,0,0,0,game room,bedroom,studio,living room,bedroom,hotel room,living room,bedroom,bedroom,bedroom
20362002,COCO_train2014_000000020362.jpg,Why are there shadows cast?,other,0,1,1,0,0,sun is hitting objects,sun,because of science,sunlight,yes,sun,sun,sunshine,sunlight,sunshine
203765000,COCO_train2014_000000203765.jpg,Did someone fall off a bike?,yes/no,0,1,0,0,0,yes,yes,no,yes,no,no,no,yes,yes,no
203858002,COCO_train2014_000000203858.jpg,What time is it on the clock shown in the picture?,number,1,1,0,0,0,10:19,10:20,10:20,10:19,10:19,10:19 AM,11:19,10:20,10:19,10:19
203948008,COCO_train2014_000000203948.jpg,Where is this woman?,other,0,1,0,0,1,work,school,office,school,work,school,work,school,school,at desk
204021004,COCO_train2014_000000204021.jpg,Is it a market?,yes/no,0,1,0,0,0,no,no,no,no,yes,no,no,yes,yes,no
204021010,COCO_train2014_000000204021.jpg,Are there a lot of umbrellas?,yes/no,0,1,0,1,0,yes,no,few,yes,yes,yes,yes,no,yes,yes
204244003,COCO_train2014_000000204244.jpg,Are the animals eating?,yes/no,0,1,0,0,0,no,no,nothing,yes,no,no,no,no,no,yes
204424005,COCO_train2014_000000204424.jpg,What is the name of the purple flowers?,other,0,1,1,0,0,lilac,lupine,snapdragons,violets,daffodil,lilac,lily,unable to answer,lilac,lavender
204657000,COCO_train2014_000000204657.jpg,How many of the people in the photo are not wearing shirts?,number,0,1,0,1,0,3,2,3,3,3,3,3,2,6,17
20512001,COCO_train2014_000000020512.jpg,Is the grass green?,yes/no,0,1,1,0,0,yes,yes,yes,yes,no,yes,no,yes,no,no
205367003,COCO_train2014_000000205367.jpg,How many people are in the picture?,number,0,1,0,1,0,20,20,20,21,20,lot,20,18,2,20
205391000,COCO_train2014_000000205391.jpg,What is in his hat?,other,0,1,0,0,0,his head,head,hair,badge,head,head,hair,head,head,pin
205486013,COCO_train2014_000000205486.jpg,How old are the people in the back?,number,0,1,0,0,0,30's,40,65,middle age adults,50,45,middle age,70,66,forties
2055001,COCO_train2014_000000002055.jpg,How old do you this guy is?,number,0,1,0,1,0,80,65,68,56,60,70's,67,70,70,70
205560003,COCO_train2014_000000205560.jpg,Are these wires tangled?,yes/no,0,1,0,0,0,no,no,no,yes,no,no,yes,yes,no,no
205560004,COCO_train2014_000000205560.jpg,Can you count all of the mice?,yes/no,0,1,0,1,0,1,yes,1,1,yes,yes,yes,1,yes,no
205613000,COCO_train2014_000000205613.jpg,What color is the photo?,other,0,1,1,0,0,many colors,normal,bright,color,multi color,blue,red,multi color,gray,multicolored
20563010,COCO_train2014_000000020563.jpg,What is this scene made of?,other,0,1,0,0,0,wood,grandfather clock,clock,wood,wood,wood,clock,clock,wood,wood
205707006,COCO_train2014_000000205707.jpg,Are they in a stadium?,yes/no,0,1,0,0,0,no,no,yes,no,no,yes,yes,no,yes,no
205791015,COCO_train2014_000000205791.jpg,Do you see a cat figurine?,yes/no,0,1,1,0,0,no,no,there is not cat figurine,no,yes,yes,no,no,no,yes
205934002,COCO_train2014_000000205934.jpg,Are these flowers tulips or roses?,other,0,1,1,0,0,tulips,tulips,tulips,tulips,tulips,neither,tulips,neither,tulips,neither
205949000,COCO_train2014_000000205949.jpg,Where is the tree at?,other,0,1,0,0,0,on shower curtain,shower curtain,on shower curtain,shower curtain,on curtain,on shower curtain,shower curtain,on shower curtain,shower curtain,shower curtain
206066002,COCO_train2014_000000206066.jpg,What time does the clock say?,number,1,1,0,1,0,10:50,10:48,11:50,1145,11:50,10:49,10:47,10:50,10:50,10:50
206235003,COCO_train2014_000000206235.jpg,Does this woman's shoes match her purse?,yes/no,0,1,1,0,0,yes,no,yes,yes,no,yes,no,yes,no,yes
206548001,COCO_train2014_000000206548.jpg,Is this a full grown zebra?,yes/no,0,1,0,0,0,yes,yes,yes,no,no,yes,yes,yes,no,yes
206653000,COCO_train2014_000000206653.jpg,Is the woman crazy?,yes/no,0,1,0,0,1,yes,yes,no,yes,no,yes,no,yes,yes,no
206787008,COCO_train2014_000000206787.jpg,How is the cheese being put on the pizza?,other,0,1,1,0,0,unknown,sprinkled,with knife,melted,sprinkled,hands,knife,spread,hands,sprinkled
206871001,COCO_train2014_000000206871.jpg,What country is this?,other,1,1,1,0,0,england,uk,america,england,united states,not sure,ireland,france,new york,united states
207013000,COCO_train2014_000000207013.jpg,Is the man currently riding?,other,0,1,0,0,0,no,surfboard,surfboard,surfboard,surfboard,no,yes,no,no,surfboard
207048004,COCO_train2014_000000207048.jpg,What is this man doing?,other,0,1,1,0,0,giving pose,posing,posing,skiing,posing,skiing,smiling,posing,smiling,posing
207142000,COCO_train2014_000000207142.jpg,Are the two fruits touching?,yes/no,0,1,0,0,0,yes,yes,yes,no,yes,no,no,yes,yes,yes
207225003,COCO_train2014_000000207225.jpg,What does the little boy on the left have in his mouth?,other,0,1,0,0,0,toothbrush,toothbrush,toothbrush,toothbrush,brush,toothbrush,unknown,sucker,toothbrush,popsicle
207231021,COCO_train2014_000000207231.jpg,What type of light is hanging?,other,0,1,1,0,0,fluorescent,long one,led,fluorescent,fluorescent,fluorescent,ceiling,fluorescent,fluorescent,fluorescent
207250001,COCO_train2014_000000207250.jpg,What is used to hang the ornaments?,other,0,1,1,0,0,hooks,no ornaments,hooks,string,string,string,string,string,string?,hook
207360000,COCO_train2014_000000207360.jpg,Where are the women's hands?,other,0,1,0,0,0,in front of her,on phone,in front,cell phone,holding her phone,above her waist,waistline,on cell phone,phone,phone
207447003,COCO_train2014_000000207447.jpg,Where is this?,other,0,1,0,0,0,park,outside,outside,restaurant,park,outside,park,park,restaurant,park
207620002,COCO_train2014_000000207620.jpg,What time is it?,number,1,1,0,1,0,5:15,5:15,5:10,5:15,5:15,3:25,3:25,5:15,daytime,5:15
207782006,COCO_train2014_000000207782.jpg,What mode of transportation would the lady take from here?,other,0,1,0,0,0,train,bus,walking,bus,bus,public bus,car,bus,bus,car
207805003,COCO_train2014_000000207805.jpg,Is there a blue line in the middle of the post?,yes/no,0,1,1,0,0,yes,no,fishing line,yes,stripe,no,no,no,no,yes
207995005,COCO_train2014_000000207995.jpg,How many thumbs are in this picture?,number,0,1,0,1,0,8,2,1,2,2,2,2,1,2,2
208256003,COCO_train2014_000000208256.jpg,What room is this?,other,0,1,0,0,0,lunch room,conference,dining room,office,classroom,office,meeting room,lunchroom,office,restaurant
208310003,COCO_train2014_000000208310.jpg,What is in the glass?,other,0,1,1,0,0,milk,smoothie,milk,milk,milk,eggnog,smoothie,shake,beer,milk
208372001,COCO_train2014_000000208372.jpg,Who are following the animals?,other,0,1,0,0,0,man,people,herders,cows,trucks,kids,people,man,farmers,people
208379001,COCO_train2014_000000208379.jpg,Are they watching TV?,yes/no,0,1,0,0,0,no we are playing wii,yes,yes,no,no,no,no,no,yes,no
208414000,COCO_train2014_000000208414.jpg,What number of boards is the bench made from?,number,0,1,0,1,0,25,10,twelve,more than 10,lot,10,10,5,21,10
208479001,COCO_train2014_000000208479.jpg,What is the person doing?,other,0,1,1,0,0,swinging tennis racket,playing tennis,stretching,playing tennis,playing tennis,playing tennis,stretching,playing tennis,playing tennis,stretching
208511003,COCO_train2014_000000208511.jpg,Are there people in the stands?,yes/no,0,1,0,1,0,no,yes,yes,no,no,yes,yes,no,no,yes
208513001,COCO_train2014_000000208513.jpg,How many yellow donuts are on the table?,number,0,1,1,1,0,1,2,1,1,1,1,1,2,2,4
208633006,COCO_train2014_000000208633.jpg,What kind of fries are these?,other,0,1,0,0,0,potato wedges,potato wedges,steak fries,wedges,wedge,home fries,potato,wedges,home,wedges
208752002,COCO_train2014_000000208752.jpg,With what hand is the guy holding the racket?,other,0,1,1,1,0,both,left,both,right,both,"right, left",both,both,both hands,both
208829005,COCO_train2014_000000208829.jpg,Is the wave big?,yes/no,0,1,0,0,1,no,no,yes,yes,no,no,nope,no,no,no
208880005,COCO_train2014_000000208880.jpg,Where is the knife?,other,0,1,0,0,0,cutting food,in food,on top of food item,in hand,in hand,in food,in hand,hand,in hand,in food
208940004,COCO_train2014_000000208940.jpg,Does this clock tower have a name?,yes/no,0,1,0,0,0,my best guess is big ben,big ben,big ben,yes,yes,no,yes,yes,yes,yes
